time [ms], ACyl_LC [bar], ACyl_SC [bar], Swing_L [bar], Swing_R [bar], BCyl_LC [bar], BCyl_SC [bar], KCyl_LC [bar], KCyl_SC [bar], Body_Pitch_Angle [rad], Body_Roll_Angle [rad], Boom_Joint_Angle [rad], Arm_Joint_Angle [rad], Bkt_Joint_Angle [rad], Swing_Angle [rad], Boom_Joint_Rate [rad/s], Arm_Joint_Rate [rad/s], Bkt_Joint_Rate [rad/s], Swing_Rate [rad/s], GPS_Easting [m], GPS_Northing [m], GPS_Elevation [m], GPS_Latitude [deg], GPS_Longitude [deg], GPS_Sea_Level [m]
49.889781, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
49.989133, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
50.094419, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
50.193697, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
50.299021, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
50.398421, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
50.503721, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
50.603012, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
50.708387, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
50.807741, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
50.912919, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
51.012376, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
51.117596, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
51.216966, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
51.322295, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
51.421564, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
51.526917, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
51.626294, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
51.731592, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
51.830876, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
51.935123, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
52.034481, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
52.139760, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
52.239216, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
52.344570, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
52.443886, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
52.549186, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
52.648505, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
52.753800, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
52.853131, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
52.957448, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
53.056784, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
53.162084, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
53.261431, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
53.366667, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
53.465955, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
53.571248, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
53.670701, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
53.775994, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
53.875365, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
53.980693, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
54.079929, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
54.185246, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
54.284637, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
54.389952, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
54.489342, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
54.594581, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
54.693866, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
54.799184, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
54.898491, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
55.003869, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
55.103183, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
55.208412, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
55.307806, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
55.413045, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
55.512431, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
55.617670, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
55.717057, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
55.822368, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
55.921746, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
56.026982, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
56.126348, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
56.231546, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
56.330992, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
56.436349, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
56.535723, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
56.641020, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
56.740387, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
56.845684, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
56.944998, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
57.050309, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
57.149599, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
57.254807, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
57.354099, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
57.459470, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
57.558766, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
57.663974, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
57.763345, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
57.868623, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
57.967990, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
58.073376, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
